C05.660.906.364.100;Acrocephalosyndactylia;D000168
C05.660.906.819.100;Acrocephalosyndactylia;D000168
C16.131.621.207.240.100;Acrocephalosyndactylia;D000168
C16.131.621.207.707.249.100;Acrocephalosyndactylia;D000168
C16.131.621.585.800.100;Acrocephalosyndactylia;D000168
C16.131.621.906.364.100;Acrocephalosyndactylia;D000168
C16.131.621.906.819.100;Acrocephalosyndactylia;D000168
C16.131.831.066;Acrodermatitis;D000169
C17.800.174.100;Acrodermatitis;D000169
C17.800.804.066;Acrodermatitis;D000169
C10.668.829.025;Acrodynia;D000170
C10.720.475.600.150;Acrodynia;D000170
C25.723.647.500.100;Acrodynia;D000170
C05.116.132.082;Acromegaly;D000172
C10.228.140.617.738.250.100;Acromegaly;D000172
C19.700.355.179;Acromegaly;D000172
C04.730.713.317;ACTH Syndrome, Ectopic;D000182
C01.252.400.700.030.178;Actinobacillosis;D000187
C22.039;Actinobacillosis;D000187
C01.252.400.700.030;Actinobacillus Infections;D000189
C01.252.410.040;Actinomycetales Infections;D000193
C01.252.410.040.137;Actinomycosis;D000196
C01.252.410.040.137.262;Actinomycosis, Cervicofacial;D000197
C01.252.825.110;Actinomycosis, Cervicofacial;D000197
C01.539.800.720.110;Actinomycosis, Cervicofacial;D000197
C17.800.838.765.110;Actinomycosis, Cervicofacial;D000197
C23.550.291.125;Acute Disease;D000208
C23.550.470.099;Acute-Phase Reaction;D000210
C14.280.067.558.137;Adams-Stokes Syndrome;D000219
C23.550.073.425.025;Adams-Stokes Syndrome;D000219
C19.053.500.263;Addison Disease;D000224
C20.111.163;Addison Disease;D000224
C04.557.470.200.025;Adenocarcinoma;D000230
C04.557.470.200.025.085;Adenocarcinoma, Papillary;D000231
C04.557.450.565.590.595.050;Adenofibroma;D000232
C04.557.470.625.050;Adenofibroma;D000232
C04.557.435.075;Adenolymphoma;D000235
C04.557.470.035;Adenoma;D000236
C04.557.465.625.650.075;Adenoma, Basophil;D000237
C04.557.470.035.075;Adenoma, Basophil;D000237
C04.557.580.625.650.075;Adenoma, Basophil;D000237
C04.557.465.625.650.095;Adenoma, Chromophobe;D000238
C04.557.470.035.095;Adenoma, Chromophobe;D000238
C04.557.580.625.650.095;Adenoma, Chromophobe;D000238
C04.557.465.625.650.025;Adenoma, Acidophil;D000239
C04.557.470.035.025;Adenoma, Acidophil;D000239
C04.557.580.625.650.025;Adenoma, Acidophil;D000239
C02.256.076;Adenoviridae Infections;D000257
C02.256.076.045;Adenovirus Infections, Human;D000258
C23.550.355.274.840;Tissue Adhesions;D000267
C10.177.045;Adie Syndrome;D000270
C10.292.600.200;Adie Syndrome;D000270
C11.590.436.200;Adie Syndrome;D000270
C11.710.800.180;Adie Syndrome;D000270
C17.800.463.249;Adiposis Dolorosa;D000274
C18.452.584.718.500;Adiposis Dolorosa;D000274
C13.351.500.056;Adnexal Diseases;D000291
C01.539.635.500;Pelvic Inflammatory Disease;D000292
C13.351.500.056.750;Pelvic Inflammatory Disease;D000292
C19.053.098;Adrenal Cortex Diseases;D000303
C04.588.322.078.265;Adrenal Cortex Neoplasms;D000306
C19.053.098.265;Adrenal Cortex Neoplasms;D000306
C19.053.347.500;Adrenal Cortex Neoplasms;D000306
C19.344.078.265;Adrenal Cortex Neoplasms;D000306
C19.053;Adrenal Gland Diseases;D000307
C19.053.800;Adrenocortical Hyperfunction;D000308
C19.053.500;Adrenal Insufficiency;D000309
C04.588.322.078;Adrenal Gland Neoplasms;D000310
C19.053.347;Adrenal Gland Neoplasms;D000310
C19.344.078;Adrenal Gland Neoplasms;D000310
C12.706.316.129.500;Adrenal Hyperplasia, Congenital;D000312
C13.351.875.253.129.500;Adrenal Hyperplasia, Congenital;D000312
C16.131.939.316.129.500;Adrenal Hyperplasia, Congenital;D000312
C16.320.033;Adrenal Hyperplasia, Congenital;D000312
C16.320.565.925.249;Adrenal Hyperplasia, Congenital;D000312
C18.452.648.925.249;Adrenal Hyperplasia, Congenital;D000312
C19.053.440;Adrenal Hyperplasia, Congenital;D000312
C19.391.119.129.500;Adrenal Hyperplasia, Congenital;D000312
C04.557.470.035.232;Adrenal Rest Tumor;D000314
C10.228.140.163.100.362.250;Adrenoleukodystrophy;D000326
C10.228.140.163.100.680.100;Adrenoleukodystrophy;D000326
C10.228.140.695.625.250;Adrenoleukodystrophy;D000326
C10.228.518.625.250;Adrenoleukodystrophy;D000326
C10.314.400.250;Adrenoleukodystrophy;D000326
C10.597.606.643.455.124;Adrenoleukodystrophy;D000326
C16.320.322.500.124;Adrenoleukodystrophy;D000326
C16.320.400.525.124;Adrenoleukodystrophy;D000326
C16.320.565.189.362.250;Adrenoleukodystrophy;D000326
C16.320.565.189.680.100;Adrenoleukodystrophy;D000326
C16.320.565.663.112;Adrenoleukodystrophy;D000326
C18.452.132.100.362.250;Adrenoleukodystrophy;D000326
C18.452.132.100.680.100;Adrenoleukodystrophy;D000326
C18.452.648.189.362.250;Adrenoleukodystrophy;D000326
C18.452.648.189.680.100;Adrenoleukodystrophy;D000326
C18.452.648.663.112;Adrenoleukodystrophy;D000326
C19.053.500.270;Adrenoleukodystrophy;D000326
C23.888.821.061;Aerophagy;D000334
C06.405.469.531.099;Afferent Loop Syndrome;D000343
C23.550.767.050;Afferent Loop Syndrome;D000343
C15.378.100.100.056;Afibrinogenemia;D000347
C15.378.100.141.072;Afibrinogenemia;D000347
C15.378.463.067;Afibrinogenemia;D000347
C16.320.099.056;Afibrinogenemia;D000347
C02.081.030;African Horse Sickness;D000355
C02.782.791.142;African Horse Sickness;D000355
C22.488.088;African Horse Sickness;D000355
C02.081.885.125;African Swine Fever;D000357
C02.256.142;African Swine Fever;D000357
C22.905.072;African Swine Fever;D000357
C15.378.147.142;Agammaglobulinemia;D000361
C15.604.515.032;Agammaglobulinemia;D000361
C20.673.088;Agammaglobulinemia;D000361
C10.597.751.861.184;Ageusia;D000370
C23.888.592.763.861.184;Ageusia;D000370
C10.597.606.762.100;Agnosia;D000377
C23.888.592.604.764.100;Agnosia;D000377
C15.378.553.546.184;Agranulocytosis;D000380
C10.597.606.150.500.050;Agraphia;D000381
C23.888.592.604.150.500.050;Agraphia;D000381
C24.080;Agricultural Workers' Diseases;D000382
C02.782.815.616.400.080;AIDS-Related Complex;D000386
C02.800.801.400.080;AIDS-Related Complex;D000386
C02.839.080;AIDS-Related Complex;D000386
C20.673.480.080;AIDS-Related Complex;D000386
C05.116.264.143;Ainhum;D000387
C08.618.846.185;Airway Obstruction;D000402
C10.228.140.042;Akinetic Mutism;D000405
C11.270.040;Albinism;D000417
C16.320.290.040;Albinism;D000417
C16.320.565.100.102;Albinism;D000417
C16.320.850.080;Albinism;D000417
C17.800.621.440.102;Albinism;D000417
C17.800.827.080;Albinism;D000417
C18.452.648.100.102;Albinism;D000417
C12.777.934.734.269;Albuminuria;D000419
C13.351.968.934.734.269;Albuminuria;D000419
C23.888.942.750.269;Albuminuria;D000419
C10.720.112.100;Alcohol Amnestic Disorder;D000425
C25.100.087.193.100;Alcohol Amnestic Disorder;D000425
C25.723.705.150.100;Alcohol Amnestic Disorder;D000425
C10.720.112.200;Alcohol Withdrawal Delirium;D000430
C25.100.087.193.200;Alcohol Withdrawal Delirium;D000430
C25.723.705.150.200;Alcohol Withdrawal Delirium;D000430
C25.835.250;Alcohol Withdrawal Delirium;D000430
C25.100.175;Alcoholic Intoxication;D000435
C25.100.250;Alcoholism;D000437
C02.256.700.091;Aleutian Mink Disease;D000453
C02.839.091;Aleutian Mink Disease;D000453
C20.673.774.257.270;Aleutian Mink Disease;D000453
C22.062;Aleutian Mink Disease;D000453
C18.452.076.354;Alkalosis;D000471
C08.618.501.271;Alkalosis, Respiratory;D000472
C18.452.076.354.271;Alkalosis, Respiratory;D000472
C16.320.565.100.187;Alkaptonuria;D000474
C18.452.648.100.187;Alkaptonuria;D000474
C17.800.329.937.122;Alopecia;D000505
C23.300.035;Alopecia;D000505
C17.800.329.937.122.147;Alopecia Areata;D000506
C17.300.550.550;Mucinosis, Follicular;D000507
C17.800.329.937.122.550;Mucinosis, Follicular;D000507
C17.800.794.550;Mucinosis, Follicular;D000507
C08.618.020;Altitude Sickness;D000532
C08.381.483.125;Alveolitis, Extrinsic Allergic;D000542
C08.674.055;Alveolitis, Extrinsic Allergic;D000542
C20.543.480.680.075;Alveolitis, Extrinsic Allergic;D000542
C10.228.140.380.100;Alzheimer Disease;D000544
C10.574.945.249;Alzheimer Disease;D000544
C10.228.140.055;Amblyopia;D000550
C10.597.751.941.073;Amblyopia;D000550
C11.966.073;Amblyopia;D000550
C23.888.592.763.941.073;Amblyopia;D000550
C03.752.049;Amebiasis;D000562
C04.557.695.065;Ameloblastoma;D000564
C07.650.800.255.500;Amelogenesis Imperfecta;D000567
C07.793.700.255.500;Amelogenesis Imperfecta;D000567
C16.131.850.800.255.500;Amelogenesis Imperfecta;D000567
C23.550.568.500;Amenorrhea;D000568
C16.320.565.100;Amino Acid Metabolism, Inborn Errors;D000592
C18.452.648.100;Amino Acid Metabolism, Inborn Errors;D000592
C12.777.419.815.885;Renal Aminoacidurias;D000608
C13.351.968.419.815.885;Renal Aminoacidurias;D000608
C16.320.565.861.885;Renal Aminoacidurias;D000608
C18.452.648.861.885;Renal Aminoacidurias;D000608
C10.597.606.525.100;Amnesia;D000647
C23.888.592.604.529.100;Amnesia;D000647
C10.597.606.525.100.150;Amnesia, Retrograde;D000648
C23.888.592.604.529.100.150;Amnesia, Retrograde;D000648
C16.614.042;Amniotic Band Syndrome;D000652
C26.062;Amputation, Traumatic;D000673
C18.452.845.500;Amyloidosis;D000686
C10.228.854.139;Amyotrophic Lateral Sclerosis;D000690
C10.574.562.250;Amyotrophic Lateral Sclerosis;D000690
C10.574.950.050;Amyotrophic Lateral Sclerosis;D000690
C10.668.467.250;Amyotrophic Lateral Sclerosis;D000690
C18.452.845.800.050;Amyotrophic Lateral Sclerosis;D000690
C04.588.083;Anal Gland Neoplasms;D000694
C04.588.274.476.411.307.790.040.040;Anal Gland Neoplasms;D000694
C06.301.371.411.307.790.040.040;Anal Gland Neoplasms;D000694
C06.405.249.411.307.790.040.040;Anal Gland Neoplasms;D000694
C06.405.469.491.307.790.040.040;Anal Gland Neoplasms;D000694
C06.405.469.860.101.163.083;Anal Gland Neoplasms;D000694
C06.405.469.860.180.500.040.040;Anal Gland Neoplasms;D000694
C22.073;Anal Gland Neoplasms;D000694
C10.668.829.700;Pain Insensitivity, Congenital;D000699
C16.320.775;Pain Insensitivity, Congenital;D000699
C20.543.480.099;Anaphylaxis;D000707
C04.697.045;Anaplasia;D000708
C23.550.727.045;Anaplasia;D000708
C01.252.400.054;Anaplasmataceae Infections;D000711
C01.252.400.054.050;Anaplasmosis;D000712
C01.252.400.825.050;Anaplasmosis;D000712
C22.085;Anaplasmosis;D000712
C03.335.508.700.775.455.154;Ancylostomiasis;D000724
C15.378.071;Anemia;D000740
C15.378.071.085;Anemia, Aplastic;D000741
C15.378.190.196;Anemia, Aplastic;D000741
C15.378.071.141.150.095;Anemia, Dyserythropoietic, Congenital;D000742
C16.320.070.095;Anemia, Dyserythropoietic, Congenital;D000742
C15.378.071.141;Anemia, Hemolytic;D000743
C15.378.071.141.125;Anemia, Hemolytic, Autoimmune;D000744
C20.111.175;Anemia, Hemolytic, Autoimmune;D000744
C15.378.071.141.150;Anemia, Hemolytic, Congenital;D000745
C16.320.070;Anemia, Hemolytic, Congenital;D000745
C15.378.071.141.150.100;Anemia, Hemolytic, Congenital Nonspherocytic;D000746
C16.320.070.100;Anemia, Hemolytic, Congenital Nonspherocytic;D000746
C15.378.071.196;Anemia, Hypochromic;D000747
C15.378.071.252;Anemia, Macrocytic;D000748
C15.378.071.252.196;Anemia, Megaloblastic;D000749
C15.378.071.307;Anemia, Myelophthisic;D000750
C15.378.190.636.085;Anemia, Myelophthisic;D000750
C15.378.071.363;Anemia, Neonatal;D000751
C16.614.053;Anemia, Neonatal;D000751
C15.378.071.252.196.500;Anemia, Pernicious;D000752
C18.654.521.500.133.699.923.280;Anemia, Pernicious;D000752
C15.378.071.400;Anemia, Refractory;D000753
C15.378.190.625.062;Anemia, Refractory;D000753
C15.378.071.400.080;Anemia, Refractory, with Excess of Blasts;D000754
C15.378.190.625.062.080;Anemia, Refractory, with Excess of Blasts;D000754
C15.378.071.141.150.150;Anemia, Sickle Cell;D000755
C15.378.420.155;Anemia, Sickle Cell;D000755
C16.320.070.150;Anemia, Sickle Cell;D000755
C16.320.365.155;Anemia, Sickle Cell;D000755
C15.378.071.419;Anemia, Sideroblastic;D000756
C15.378.190.625.070;Anemia, Sideroblastic;D000756
C10.500.680.196;Anencephaly;D000757
C16.131.085.197;Anencephaly;D000757
C16.131.666.680.196;Anencephaly;D000757
C23.550.210.050;Aneuploidy;D000782
C14.907.055;Aneurysm;D000783
C14.907.055.050;Aneurysm, Dissecting;D000784
C01.539.069;Aneurysm, Infected;D000785
C14.907.055.131;Aneurysm, Infected;D000785
C14.280.647.187;Angina Pectoris;D000787
C14.907.585.187;Angina Pectoris;D000787
C23.888.646.215.500;Angina Pectoris;D000787
C14.280.647.187.150.150;Angina Pectoris, Variant;D000788
C14.907.585.187.150.500;Angina Pectoris, Variant;D000788
C23.888.646.215.500.150.150;Angina Pectoris, Variant;D000788
C14.280.647.187.150;Angina, Unstable;D000789
C14.907.585.187.150;Angina, Unstable;D000789
C23.888.646.215.500.150;Angina, Unstable;D000789
C11.768.094;Angioid Streaks;D000793
C04.557.645.115;Angiokeratoma;D000794
C10.228.140.163.100.435.825.200;Fabry Disease;D000795
C10.228.140.300.275.374;Fabry Disease;D000795
C14.907.253.329.374;Fabry Disease;D000795
C16.320.322.124;Fabry Disease;D000795
C16.320.565.189.435.825.200;Fabry Disease;D000795
C16.320.565.398.641.803.300;Fabry Disease;D000795
C16.320.565.595.554.825.200;Fabry Disease;D000795
C18.452.132.100.435.825.200;Fabry Disease;D000795
C18.452.584.687.803.300;Fabry Disease;D000795
C18.452.648.189.435.825.200;Fabry Disease;D000795
C18.452.648.398.641.803.300;Fabry Disease;D000795
C18.452.648.595.554.825.200;Fabry Disease;D000795
C15.378.553.231.085;Angiolymphoid Hyperplasia with Eosinophilia;D000796
C15.604.515.292.007;Angiolymphoid Hyperplasia with Eosinophilia;D000796
C17.800.060;Angiolymphoid Hyperplasia with Eosinophilia;D000796
C14.907.077;Angiomatosis;D000798
C14.907.079;Angioedema;D000799
C17.800.862.945.066;Angioedema;D000799
C20.543.480.904.066;Angioedema;D000799
C22;Animal Diseases;D000820
C11.744.116;Aniseikonia;D000839
C05.550.069;Ankylosis;D000844
C07.650.800.100;Anodontia;D000848
C07.793.700.100;Anodontia;D000848
C16.131.850.800.100;Anodontia;D000848
C10.597.606.150.500.090;Anomia;D000849
C23.888.592.604.150.500.090;Anomia;D000849
C11.250.080;Anophthalmos;D000853
C16.131.384.159;Anophthalmos;D000853
C23.888.821.108;Anorexia;D000855
C10.597.751.600;Olfaction Disorders;D000857
C23.888.592.763.550;Olfaction Disorders;D000857
C13.351.500.056.630.050;Anovulation;D000858
C19.391.630.050;Anovulation;D000858
C23.888.852.079;Anoxia;D000860
C05.651.180.063;Anterior Compartment Syndrome;D000868
C14.907.303.063;Anterior Compartment Syndrome;D000868
C08.381.483.581.062.500;Anthracosilicosis;D000874
C08.381.483.581.760.125;Anthracosilicosis;D000874
C08.381.520.702.062.500;Anthracosilicosis;D000874
C08.381.520.702.760.125;Anthracosilicosis;D000874
C24.800.834.201;Anthracosilicosis;D000874
C01.252.410.090.072;Anthrax;D000881
C12.777.419.078;Anuria;D001002
C12.777.934.141;Anuria;D001002
C13.351.968.419.078;Anuria;D001002
C13.351.968.934.070;Anuria;D001002
C06.405.469.860.101;Anus Diseases;D001004
C04.588.274.476.411.307.790.040;Anus Neoplasms;D001005
C06.301.371.411.307.790.040;Anus Neoplasms;D001005
C06.405.249.411.307.790.040;Anus Neoplasms;D001005
C06.405.469.491.307.790.040;Anus Neoplasms;D001005
C06.405.469.860.101.163;Anus Neoplasms;D001005
C06.405.469.860.180.500.040;Anus Neoplasms;D001005
C06.198.050;Anus, Imperforate;D001006
C16.131.314.094;Anus, Imperforate;D001006
C14.907.055.239;Aortic Aneurysm;D001014
C14.907.109.139;Aortic Aneurysm;D001014
C14.907.109.239;Aortic Arch Syndromes;D001015
C14.240.400.090;Aortic Coarctation;D001017
C14.280.400.090;Aortic Coarctation;D001017
C16.131.240.400.090;Aortic Coarctation;D001017
C14.907.109;Aortic Diseases;D001018
C14.907.055.185.125;Aortic Rupture;D001019
C14.907.055.239.175;Aortic Rupture;D001019
C14.907.109.139.175;Aortic Rupture;D001019
C26.761.125;Aortic Rupture;D001019
C14.280.484.150.070;Aortic Stenosis, Subvalvular;D001020
C14.280.955.249.070;Aortic Stenosis, Subvalvular;D001020
C14.280.484.095;Aortic Valve Insufficiency;D001022
C14.280.484.400.100;Aortic Valve Prolapse;D001023
C14.280.484.150;Aortic Valve Stenosis;D001024
C14.280.955.249;Aortic Valve Stenosis;D001024
C14.907.109.320;Aortitis;D001025
C14.907.940.080;Aortitis;D001025
C14.240.400.560.098;Aortopulmonary Septal Defect;D001028
C14.280.400.560.098;Aortopulmonary Septal Defect;D001028
C16.131.240.400.560.098;Aortopulmonary Septal Defect;D001028
C11.510.103;Aphakia;D001035
C11.510.103.110;Aphakia, Postcataract;D001036
C10.597.606.150.500.800.100;Aphasia;D001037
C23.888.592.604.150.500.800.100;Aphasia;D001037
C10.597.606.150.500.800.100.100;Aphasia, Broca;D001039
C23.888.592.604.150.500.800.100.100;Aphasia, Broca;D001039
C10.597.606.150.500.800.100.166;Aphasia, Wernicke;D001041
C23.888.592.604.150.500.800.100.166;Aphasia, Wernicke;D001041
C08.360.940.160;Aphonia;D001044
C09.400.940.160;Aphonia;D001044
C10.597.975.100;Aphonia;D001044
C23.888.592.979.100;Aphonia;D001044
C08.618.085;Apnea;D001049
C23.888.852.130;Apnea;D001049
C04.588.274.476.411.184.290;Appendiceal Neoplasms;D001063
C06.301.371.411.184.290;Appendiceal Neoplasms;D001063
C06.405.249.411.184.290;Appendiceal Neoplasms;D001063
C06.405.469.110.417.290;Appendiceal Neoplasms;D001063
C06.405.469.491.184.290;Appendiceal Neoplasms;D001063
C01.539.463.099;Appendicitis;D001064
C06.405.205.099;Appendicitis;D001064
C06.405.469.110.207;Appendicitis;D001064
C10.597.606.881.350;Apraxias;D001072
C23.888.592.604.080;Apraxias;D001072
C23.888.592.604.882.350;Apraxias;D001072
C04.557.465.625.650.135;Apudoma;D001079
C04.557.470.035.250;Apudoma;D001079
C04.557.580.625.650.135;Apudoma;D001079
C25.723.127.141;Arachnidism;D001098
C10.228.228.507.097;Arachnoiditis;D001100
C02.081;Arbovirus Infections;D001102
C11.204.299.070;Arcus Senilis;D001112
C02.782.082;Arenaviridae Infections;D001117
C17.800.621.166;Argyria;D001129
C25.723.068;Argyria;D001129
C26.088;Arm Injuries;D001134
C10.500.680.291;Arnold-Chiari Malformation;D001139
C16.131.666.680.291;Arnold-Chiari Malformation;D001139
C14.280.067;Arrhythmias, Cardiac;D001145
C23.550.073;Arrhythmias, Cardiac;D001145
C14.280.067.093;Arrhythmia, Sinus;D001146
C23.550.073.093;Arrhythmia, Sinus;D001146
C14.907.137;Arterial Occlusive Diseases;D001157
C14.240.850.984.500;Arterio-Arterial Fistula;D001159
C14.907.933.110;Arterio-Arterial Fistula;D001159
C16.131.240.850.500;Arterio-Arterial Fistula;D001159
C23.300.575.950.150;Arterio-Arterial Fistula;D001159
C14.907.137.126;Arteriosclerosis;D001161
C14.907.137.126.114;Arteriosclerosis Obliterans;D001162
C14.240.850.750.147;Arteriovenous Fistula;D001164
C14.240.850.984.750;Arteriovenous Fistula;D001164
C14.907.150.125;Arteriovenous Fistula;D001164
C14.907.933.555;Arteriovenous Fistula;D001164
C16.131.240.850.750.125;Arteriovenous Fistula;D001164
C23.300.575.950.250;Arteriovenous Fistula;D001164
C14.240.850.750;Arteriovenous Malformations;D001165
C14.907.150;Arteriovenous Malformations;D001165
C16.131.240.850.750;Arteriovenous Malformations;D001165
C14.907.184;Arteritis;D001167
C14.907.940.090;Arteritis;D001167
C05.550.114;Arthritis;D001168
C05.550.114.015;Arthritis, Experimental;D001169
C01.539.100;Arthritis, Infectious;D001170
C05.550.114.099;Arthritis, Infectious;D001170
C05.550.114.154.114;Arthritis, Juvenile Rheumatoid;D001171
C05.799.114.114;Arthritis, Juvenile Rheumatoid;D001171
C17.300.775.099.114;Arthritis, Juvenile Rheumatoid;D001171
C20.111.199.114;Arthritis, Juvenile Rheumatoid;D001171
C05.550.114.154;Arthritis, Rheumatoid;D001172
C05.799.114;Arthritis, Rheumatoid;D001172
C17.300.775.099;Arthritis, Rheumatoid;D001172
C20.111.199;Arthritis, Rheumatoid;D001172
C05.550.150;Arthrogryposis;D001176
C05.651.102;Arthrogryposis;D001176
C05.660.077;Arthrogryposis;D001176
C16.131.621.077;Arthrogryposis;D001176
C05.550.186;Arthropathy, Neurogenic;D001177
C20.543.520.100;Arthus Reaction;D001183
C10.597.606.150.500.800.150;Articulation Disorders;D001184
C23.888.592.604.150.500.800.150;Articulation Disorders;D001184
C08.381.483.581.125;Asbestosis;D001195
C08.381.520.702.125;Asbestosis;D001195
C24.800.127;Asbestosis;D001195
C03.335.508.700.100.070;Ascariasis;D001196
C03.335.508.700.100.080;Ascaridiasis;D001198
C23.550.081;Ascites;D001201
C18.654.521.500.133.115;Ascorbic Acid Deficiency;D001206
C01.539.800.200.383.249;Aspergillosis;D001228
C01.703.295.328.249;Aspergillosis;D001228
C01.703.513.249;Aspergillosis;D001228
C17.800.838.208.416.249;Aspergillosis;D001228
C01.539.800.200.383.249.074;Aspergillosis, Allergic Bronchopulmonary;D001229
C01.703.295.328.249.074;Aspergillosis, Allergic Bronchopulmonary;D001229
C01.703.513.249.074;Aspergillosis, Allergic Bronchopulmonary;D001229
C01.703.534.090;Aspergillosis, Allergic Bronchopulmonary;D001229
C08.381.472.850.500;Aspergillosis, Allergic Bronchopulmonary;D001229
C08.674.060;Aspergillosis, Allergic Bronchopulmonary;D001229
C08.730.435.090;Aspergillosis, Allergic Bronchopulmonary;D001229
C17.800.838.208.416.249.074;Aspergillosis, Allergic Bronchopulmonary;D001229
C20.543.480.680.085;Aspergillosis, Allergic Bronchopulmonary;D001229
C23.550.260.095;Asphyxia;D001237
C26.103;Asphyxia;D001237
C16.614.092;Asphyxia Neonatorum;D001238
C23.888.089;Asthenia;D001247
C11.093;Asthenopia;D001248
C08.127.108;Asthma;D001249
C08.381.495.108;Asthma;D001249
C08.674.095;Asthma;D001249
C20.543.480.680.095;Asthma;D001249
C08.127.108.110;Asthma, Exercise-Induced;D001250
C08.674.095.110;Asthma, Exercise-Induced;D001250
C20.543.480.680.095.110;Asthma, Exercise-Induced;D001250
C11.744.212;Astigmatism;D001251
C04.557.465.625.600.380.080;Astrocytoma;D001254
C04.557.470.670.380.080;Astrocytoma;D001254
C04.557.580.625.600.380.080;Astrocytoma;D001254
C10.597.350.090;Ataxia;D001259
C23.888.592.350.090;Ataxia;D001259
C10.228.140.252.190.530.060;Ataxia Telangiectasia;D001260
C10.562.100;Ataxia Telangiectasia;D001260
C10.597.350.090.500.530.060;Ataxia Telangiectasia;D001260
C14.907.823.213;Ataxia Telangiectasia;D001260
C16.320.080;Ataxia Telangiectasia;D001260
C18.452.284.060;Ataxia Telangiectasia;D001260
C20.673.290;Ataxia Telangiectasia;D001260
C08.381.730;Pulmonary Atelectasis;D001261
C10.597.350.110;Athetosis;D001264
C23.888.592.350.110;Athetosis;D001264
C26.115;Athletic Injuries;D001265
C14.280.067.198;Atrial Fibrillation;D001281
C23.550.073.198;Atrial Fibrillation;D001281
C14.280.067.248;Atrial Flutter;D001282
C23.550.073.248;Atrial Flutter;D001282
C23.300.070;Atrophy;D001284
C09.218.807.186;Auditory Diseases, Central;D001304
C10.228.140.068;Auditory Diseases, Central;D001304
C09.218.807.186.094;Auditory Perceptual Disorders;D001308
C10.228.140.068.094;Auditory Perceptual Disorders;D001308
C10.597.606.762.200;Auditory Perceptual Disorders;D001308
C23.888.592.604.764.200;Auditory Perceptual Disorders;D001308
C20.111;Autoimmune Diseases;D001327
C23.550.260.224.617.236;Autolysis;D001329
C10.177;Autonomic Nervous System Diseases;D001342
